,name,is_winner,pct_pts_key,pct_pts_fcd_rally,pct_pts_ufcd_rally,win_pct_bps,win_pct_gps,win_pct_deuce,serve_win_pct_bps,serve_win_pct_gps,serve_pct_win_deuce,pct_ufcd_err,pct_opponent_fcd_err,pct_win_long_rallies,pct_pts_won_in_match,pct_win_long_rallies_initiated_by_opponent,pct_rally_pts_won,pct_fcd_error_pts_rally,pct_unfcd_error_rally,pct_pts_won_af_return,pct_returnable,pct_in_play_return,pct_pts_won_fh_return,pct_pts_won_bh_return,pct_ace,pct_unreturnable_serve,pct_fcd_err_serve,pct_pts_won_sv_in_leq_3s_serve,pct_shots_cross,pct_shots_downM,pct_shots_downL,pct_shots_insideO,pct_shots_insideI,avg_win_pct_long_rally,var_win_pct_long_rally
228,Rafael_Nadal,1,0.38297872340425504,0.38297872340425504,0.638297872340425,0.477157360406091,0.477157360406091,1.0,0.4,1.0,0.0,0.15,0.775862068965517,0.794117647058823,0.5918367346938771,0.625,0.5918367346938771,0.28571428571428503,0.061224489795918005,0.38297872340425504,0.638297872340425,0.638297872340425,0.384615384615384,0.52,0.019607843137254003,0.0,0.27450980392156804,0.35294117647058804,0.52046783625731,0.14619883040935602,0.18713450292397601,0.105263157894736,0.040935672514619006,0.07088814237305201,0.0019341382132110002
229,Novak_Djokovic,0,0.32876712328767105,0.28767123287671204,0.73972602739726,0.25,0.0,0.5,0.25,0.7142857142857141,0.0,0.329113924050632,0.753623188405797,0.41509433962264103,0.46621621621621606,0.8297872340425531,0.46621621621621606,0.19594594594594503,0.17567567567567502,0.32876712328767105,0.753424657534246,0.73972602739726,0.379310344827586,0.29411764705882304,0.053333333333333004,0.0,0.133333333333333,0.22666666666666602,0.5172413793103441,0.16256157635467902,0.137931034482758,0.152709359605911,0.029556650246305,0.035670895615691006,0.049380764545362006
230,Novak_Djokovic,0,0.30952380952380903,0.273809523809523,0.6071428571428571,0.625,0.375,0.769230769230769,0.15384615384615302,0.5,0.25,0.40229885057471204,0.632911392405063,0.48888888888888804,0.475903614457831,0.8214285714285711,0.475903614457831,0.18674698795180703,0.21084337349397503,0.30952380952380903,0.678571428571428,0.6071428571428571,0.4,0.2,0.048780487804878,0.0,0.182926829268292,0.292682926829268,0.42424242424242403,0.33333333333333304,0.078787878787878,0.15151515151515102,0.012121212121212002,0.02558172099863,0.118965409999517
231,Novak_Djokovic,0,0.32258064516129004,0.32258064516129004,0.6774193548387091,0.5,0.0,0.6666666666666661,0.22222222222222202,0.33333333333333304,0.22222222222222202,0.42647058823529405,0.6727272727272721,0.511627906976744,0.44715447154471505,0.8571428571428571,0.44715447154471505,0.186991869918699,0.23577235772357702,0.32258064516129004,0.7419354838709671,0.6774193548387091,0.321428571428571,0.379310344827586,0.114754098360655,0.0,0.147540983606557,0.34426229508196704,0.443181818181818,0.23295454545454503,0.13636363636363602,0.16477272727272702,0.022727272727272003,0.019484662210908003,0.039977696954666006
232,Roger_Federer,1,0.491228070175438,0.43859649122807004,0.75438596491228,0.0,0.0,0.5,0.125,0.833333333333333,0.33333333333333304,0.282608695652173,0.757575757575757,0.6000000000000001,0.5892857142857141,0.65,0.5892857142857141,0.160714285714285,0.116071428571428,0.491228070175438,0.7894736842105261,0.75438596491228,0.64,0.33333333333333304,0.09090909090909001,0.0,0.16363636363636302,0.41818181818181804,0.469945355191256,0.207650273224043,0.147540983606557,0.14207650273224,0.032786885245901,0.049988498307229005,0.004877710897585001
233,Roger_Federer,1,0.348484848484848,0.33333333333333304,0.696969696969697,0.5,0.0,0.8,0.2,1.0,1.0,0.41071428571428503,0.7702702702702701,0.536585365853658,0.5692307692307691,0.756756756756756,0.5692307692307691,0.18461538461538402,0.17692307692307602,0.348484848484848,0.7878787878787871,0.696969696969697,0.266666666666666,0.36734693877551,0.109375,0.0,0.234375,0.546875,0.403846153846153,0.35897435897435903,0.08333333333333301,0.14102564102564102,0.012820512820512001,0.05618025454326701,0.089646937832024
234,Novak_Djokovic,1,0.38095238095238004,0.38095238095238004,0.723809523809523,0.7000000000000001,0.2,0.5,0.07142857142857101,0.684210526315789,0.157894736842105,0.26126126126126104,0.6050420168067221,0.5454545454545451,0.517391304347826,0.766233766233766,0.517391304347826,0.19130434782608602,0.126086956521739,0.38095238095238004,0.8,0.723809523809523,0.31578947368421,0.5238095238095231,0.048,0.008,0.14400000000000002,0.296,0.49469214437367304,0.21019108280254703,0.11889596602972301,0.169851380042462,0.0063694267515920005,0.054262258716166,0.020733816327818
235,Roger_Federer,0,0.265306122448979,0.265306122448979,0.5918367346938771,0.6000000000000001,0.1,0.625,0.25,0.5,0.0,0.412698412698412,0.772727272727272,0.259259259259259,0.411214953271028,0.7894736842105261,0.411214953271028,0.15887850467289702,0.24299065420560703,0.265306122448979,0.612244897959183,0.5918367346938771,0.266666666666666,0.310344827586206,0.086206896551724,0.0,0.206896551724137,0.36206896551724105,0.40145985401459805,0.24817518248175102,0.10948905109489,0.218978102189781,0.021897810218978003,0.017047109112452,0.012510696853118002
236,Novak_Djokovic,1,0.376811594202898,0.376811594202898,0.6666666666666661,0.6666666666666661,0.0,0.5789473684210521,0.105263157894736,0.636363636363636,0.27272727272727204,0.32876712328767105,0.670588235294117,0.453125,0.537974683544303,0.8028169014084501,0.5350318471337581,0.203821656050955,0.152866242038216,0.376811594202898,0.695652173913043,0.6666666666666661,0.379310344827586,0.39473684210526305,0.045454545454545005,0.0,0.159090909090909,0.32954545454545403,0.5,0.18823529411764703,0.161764705882352,0.135294117647058,0.014705882352941001,0.042776154748901,0.004073681390950001
237,Roger_Federer,0,0.4,0.35294117647058804,0.68235294117647,0.5,0.0,0.5714285714285711,0.28571428571428503,0.7272727272727271,0.27272727272727204,0.39772727272727204,0.695121951219512,0.5070422535211261,0.48235294117647004,0.813559322033898,0.48235294117647004,0.18235294117647002,0.20588235294117602,0.4,0.7176470588235291,0.68235294117647,0.33333333333333304,0.40350877192982404,0.011764705882352,0.0,0.14117647058823501,0.223529411764705,0.38144329896907203,0.36426116838487904,0.07903780068728501,0.140893470790378,0.034364261168384,0.044779550231555006,0.013738191343732001
238,Roger_Federer,0,0.20930232558139503,0.20930232558139503,0.7674418604651161,0.2,0.0,0.555555555555555,0.11111111111111101,0.555555555555555,0.0,0.590163934426229,0.725,0.22580645161290303,0.39603960396039606,0.757575757575757,0.39603960396039606,0.09900990099009901,0.35643564356435603,0.20930232558139503,0.813953488372093,0.7674418604651161,0.45454545454545403,0.125,0.103448275862068,0.0,0.051724137931034,0.29310344827586204,0.38666666666666605,0.22,0.14,0.15333333333333302,0.1,0.036203345097567,0.010577874273629
239,Novak_Djokovic,1,0.4,0.345454545454545,0.6272727272727271,0.5,0.5,0.7368421052631571,0.052631578947368,0.8571428571428571,0.28571428571428503,0.416666666666666,0.7706422018348621,0.5647058823529411,0.5317073170731701,0.7341772151898731,0.5317073170731701,0.190243902439024,0.195121951219512,0.4,0.69090909090909,0.6272727272727271,0.34375000000000006,0.40298507462686506,0.031578947368421005,0.0,0.105263157894736,0.294736842105263,0.36363636363636304,0.344352617079889,0.12121212121212101,0.15977961432506801,0.011019283746556,0.043915009320546004,0.016849453082509
240,Roger_Federer,0,0.28571428571428503,0.24285714285714202,0.664285714285714,0.5,0.33333333333333304,0.59375,0.25,0.684210526315789,0.105263157894736,0.341614906832298,0.783216783216783,0.42857142857142805,0.47039473684210503,0.7000000000000001,0.46864686468646805,0.19471947194719402,0.18151815181518102,0.28571428571428503,0.671428571428571,0.664285714285714,0.224137931034482,0.308823529411764,0.067484662576687,0.0,0.226993865030674,0.36196319018404904,0.49394673123486604,0.21065375302663403,0.10895883777239701,0.150121065375302,0.036319612590799,0.047900662594079005,0.013867046425336002
241,Roger_Federer,1,0.536585365853658,0.536585365853658,0.8048780487804871,0.477157360406091,0.477157360406091,0.6666666666666661,0.08333333333333301,0.538071065989847,0.538071065989847,0.40740740740740705,0.7222222222222221,0.6666666666666661,0.6666666666666661,0.652173913043478,0.6666666666666661,0.160493827160493,0.13580246913580202,0.536585365853658,0.8048780487804871,0.8048780487804871,0.75,0.5161290322580641,0.125,0.075,0.125,0.525,0.446969696969696,0.23484848484848403,0.174242424242424,0.11363636363636301,0.030303030303030002,0.089399688969527,0.0
242,Roger_Federer,0,0.33333333333333304,0.326241134751773,0.737588652482269,0.625,0.1875,0.625,0.125,0.583333333333333,0.16666666666666602,0.38356164383561603,0.778625954198473,0.5263157894736841,0.47292418772563105,0.8493150684931501,0.47463768115942,0.21739130434782603,0.20289855072463703,0.33333333333333304,0.7659574468085101,0.737588652482269,0.38709677419354804,0.32380952380952305,0.081481481481481,0.0,0.14074074074074,0.311111111111111,0.478481012658227,0.19240506329113902,0.182278481012658,0.10886075949367001,0.037974683544303,0.059909654260619005,0.007515098247695
243,Novak_Djokovic,1,0.405940594059405,0.38613861386138604,0.702970297029702,0.33333333333333304,0.16666666666666602,0.696969696969697,0.21212121212121202,0.7000000000000001,0.05,0.352272727272727,0.694300518134715,0.536912751677852,0.523035230352303,0.803921568627451,0.5205479452054791,0.205479452054794,0.16986301369863002,0.405940594059405,0.7227722772277221,0.702970297029702,0.48051948051948,0.40404040404040403,0.05521472392638001,0.030674846625766004,0.12269938650306701,0.28834355828220803,0.395714285714285,0.275714285714285,0.127142857142857,0.19,0.011428571428571,0.053401044026083005,0.0048655046700000005
244,Roger_Federer,1,0.464285714285714,0.42857142857142805,0.803571428571428,0.5,0.25,0.8888888888888881,0.11111111111111101,1.0,0.2,0.48,0.8064516129032251,0.518518518518518,0.553571428571428,0.7812500000000001,0.553571428571428,0.20535714285714202,0.21428571428571402,0.464285714285714,0.803571428571428,0.803571428571428,0.0,0.461538461538461,0.10714285714285701,0.0,0.125,0.339285714285714,0.418848167539267,0.35078534031413605,0.10994764397905701,0.09424083769633501,0.026178010471204,0.042092353556485,0.13708722496667902
245,Novak_Djokovic,0,0.25,0.232142857142857,0.642857142857142,0.25,0.25,0.8571428571428571,0.28571428571428503,0.6666666666666661,0.16666666666666602,0.25373134328358204,0.679999999999999,0.388888888888888,0.42735042735042705,0.6666666666666661,0.42735042735042705,0.188034188034188,0.145299145299145,0.25,0.642857142857142,0.642857142857142,0.375,0.22222222222222202,0.032786885245901,0.08196721311475401,0.147540983606557,0.295081967213114,0.42361111111111105,0.368055555555555,0.08333333333333301,0.11111111111111101,0.013888888888888002,0.051136622090569,0.010999780117692001
246,Novak_Djokovic,1,0.43478260869565205,0.36956521739130405,0.760869565217391,0.477157360406091,0.477157360406091,0.818181818181818,0.27272727272727204,0.538071065989847,0.538071065989847,0.45161290322580605,0.6964285714285711,0.6086956521739131,0.64367816091954,0.7333333333333331,0.64367816091954,0.241379310344827,0.160919540229885,0.43478260869565205,0.760869565217391,0.760869565217391,0.4375,0.384615384615384,0.146341463414634,0.0,0.34146341463414603,0.609756097560975,0.5,0.19090909090909,0.15454545454545401,0.13636363636363602,0.018181818181818,0.08285824831322,0.023524490758463003
247,Roger_Federer,0,0.30769230769230704,0.269230769230769,0.673076923076923,0.636363636363636,0.09090909090909001,0.384615384615384,0.15384615384615302,0.5,0.1875,0.438356164383561,0.74074074074074,0.42857142857142805,0.42519685039370003,0.8095238095238091,0.42519685039370003,0.21259842519685002,0.25196850393700704,0.30769230769230704,0.711538461538461,0.673076923076923,0.44444444444444403,0.25,0.053333333333333004,0.0,0.133333333333333,0.266666666666666,0.358108108108108,0.31756756756756704,0.121621621621621,0.182432432432432,0.02027027027027,0.021999475461621003,0.028276527393305002
